Date,beta,predicted,residual,z_score,soy_usd,usdbrl,signal,position,days_held,portfolio_value,position_size,cash,returns,cumulative_returns
2024-08-08,-0.0018016110787218,5.479494473297389,0.1563054114987538,0.9953389422007424,1009.75,5.635799884796143,0,-1,4,276.591765627978,-0.95,9743.5,-0.21445556244339847,-97.23408234372022
2024-08-09,-0.0018341110651642,5.453267628085419,0.0928325115325012,0.5911078401266837,1028.0,5.54610013961792,0,-1,5,394.7025970780087,-0.95,9743.5,0.42702222599385814,-96.05297402921991
2024-08-12,-0.0018551108013727,5.487072344363339,0.0192276281708405,0.1225038469424081,1012.0,5.50629997253418,0,0,0,311.6743166868928,-0.95,9743.5,-0.21035655961165686,-96.88325683313107
2024-08-13,-0.0018680575760205,5.53240986064827,-0.0405098934546659,-0.2584369425774075,989.0,5.491899967193604,0,0,0,268.34427862954,-0.95,9743.5,-0.13902344767433,-97.3165572137046
2024-08-14,-0.0018657894294897,5.548749767554414,-0.0930498469001168,-0.5936851590000642,979.75,5.455699920654297,0,0,0,306.1195750428342,-0.95,9743.5,0.14077176009198433,-96.93880424957165
2024-08-15,-0.0018596568830109,5.599016917681971,-0.1301167139771371,-0.8302456436538874,951.5,5.468900203704834,0,0,0,220.51437197721316,-0.95,9743.5,-0.2796462887211398,-97.79485628022788
2024-08-16,-0.0018482111239905,5.618522277802318,-0.1336222800911359,-0.8522283370786423,938.75,5.484899997711182,0,0,0,215.7068354881776,-0.95,9743.5,-0.02180146557310261,-97.84293164511823
2024-08-19,-0.0018396912948124,5.582812922436931,-0.1115127973148606,-0.7113539143973182,956.25,5.47130012512207,0,0,0,267.05535919533213,-0.95,9743.5,0.23804773544122954,-97.32944640804668
2024-08-20,-0.001836099379836,5.578999210109078,-0.173399139155709,-1.1069417725716542,957.25,5.405600070953369,0,0,0,357.5771846415082,-0.95,9743.5,0.33896277430615335,-96.4242281535849
2024-08-21,-0.0018230888358364,5.563919081144716,-0.0858192581466692,-0.5472242967003677,963.0,5.478099822998047,0,0,0,116.08627434808113,-0.95,9743.5,-0.6753532402676521,-98.8391372565192
2024-08-22,-0.0018194768992926,5.601845266339487,-0.119345190045542,-0.7611265735364051,941.25,5.482500076293945,0,0,0,235.8691776963351,-0.95,9743.5,1.0318438077277647,-97.64130822303665
2024-08-23,-0.0018070815808889,5.578433430408461,0.0124665138969586,0.0794205963332625,952.0,5.59089994430542,0,0,0,55.66621399390169,-0.95,9743.5,-0.7639953870294659,-99.44333786006099
2024-08-26,-0.0018138623843429,5.565896062841757,-0.0804958629516203,-0.5130625604082548,959.75,5.485400199890137,0,0,0,422.76408662813265,-0.95,9743.5,6.594626188776679,-95.77235913371868
2024-08-27,-0.0018125769303469,5.550823868725147,-0.0551239862178229,-0.3514211855041375,967.5,5.495699882507324,0,0,0,225.66228874873195,-0.95,9743.5,-0.46622171587808814,-97.74337711251269
2024-08-28,-0.0018122031796898,5.5665298723501015,-0.0586296343129921,-0.3738420688577122,958.5,5.507900238037109,0,0,0,222.4101697671158,-0.95,9743.5,-0.014411441981062615,-97.77589830232884
2024-08-29,-0.0018097995040585,5.537889768316384,0.0243103011111065,0.1550006609416205,973.75,5.56220006942749,0,0,0,149.84391039870025,-0.95,9743.5,-0.3262722178774433,-98.50156089601299
2024-08-30,-0.0018150808515987,5.524049802714576,0.1036500492751706,0.6609690180764506,982.0,5.627699851989746,0,0,0,131.62917072839446,-0.95,9743.5,-0.12155809082825288,-98.68370829271605
2024-09-03,-0.0018307080088109,5.50007072935496,0.1150291775664262,0.7336383110217497,997.0,5.615099906921387,0,0,0,264.7696983310325,-0.95,9743.5,1.011481929620009,-97.35230301668967
2024-09-04,-0.0018445977814619,5.486493064561193,0.1610069735857795,1.0263560912478666,1006.0,5.647500038146973,0,0,0,188.68330007563054,-0.95,9743.5,-0.2873682250461823,-98.11316699924369
2024-09-05,-0.0018651070431473,5.486453358240192,0.1555468401240656,0.9909883205236222,1008.25,5.642000198364258,0,0,0,252.7516117897958,-0.95,9743.5,0.3395547549172849,-97.47248388210204
2024-09-06,-0.0018832971846036,5.525907990744697,0.0415921236962208,0.2647842591281101,989.25,5.567500114440918,0,0,0,368.9432421815436,-0.95,9743.5,0.45970678314953783,-96.31056757818457
2024-09-09,-0.0018939966789321,5.507460163137674,0.089139892556906,0.5681815923831739,1000.0,5.59660005569458,0,0,0,193.84585788462937,-0.95,9743.5,-0.47459165605411785,-98.0615414211537
2024-09-10,-0.0019091009073729,5.55320674592958,0.0310932952691507,0.1984023708011691,977.5,5.5843000411987305,0,0,0,264.3787722095094,-0.95,9743.5,0.3638608278483768,-97.3562122779049
2024-09-11,-0.0019143200106371,5.549963328108685,0.1129366428996156,0.7207437298300123,979.75,5.662899971008301,0,0,0,109.78595747326108,-0.95,9743.5,-0.5847398921035151,-98.90214042526739
2024-09-12,-0.0019275047473972,5.530307648838683,0.1370922344315808,0.8744662918588506,991.5,5.667399883270264,0,0,0,235.95101154752774,-0.95,9743.5,1.1491911805295754,-97.64048988452471
2024-09-13,-0.0019413248320681,5.542632023143733,0.0830679738045088,0.5292541191075716,986.75,5.625699996948242,0,0,0,313.39958856240264,-0.95,9743.5,0.32824007198322347,-96.86600411437597
2024-09-16,-0.0019482528467665,5.509767737894333,0.1026022762963405,0.6533632698227826,1004.5,5.612370014190674,0,0,0,266.0100585288219,-0.95,9743.5,-0.15121120691626166,-97.33989941471178
2024-09-17,-0.0019536995302883,5.508407817228988,-0.0045077661120442,-0.0286837421123353,1006.0,5.503900051116943,0,0,0,427.1059715583524,-0.95,9743.5,0.6056008329928468,-95.72894028441648
2024-09-18,-0.0019511480092197,5.492508736608714,-0.0108087930662339,-0.0687923145385313,1014.0,5.4816999435424805,0,0,0,281.8184687219382,-0.95,9743.5,-0.34016734138910215,-97.18181531278061
2024-09-19,-0.0019490773847828,5.493681985985432,-0.0326820203177078,-0.2080170448337945,1013.25,5.460999965667725,0,0,0,279.3738697549179,-0.95,9743.5,-0.008674374600453514,-97.20626130245083
2024-09-20,-0.001944476088475,5.495447458301907,-0.0715473308910183,-0.4555244431070606,1012.0,5.423900127410889,0,0,0,308.03918067308405,-0.95,9743.5,0.10260555485490797,-96.91960819326916
2024-09-23,-0.0019397248157372,5.4415011884127376,0.0720986841763737,0.4588496426092934,1039.25,5.513599872589111,0,0,0,86.39025255339766,-0.95,9743.5,-0.7195478433469736,-99.13609747446603
2024-09-24,-0.0019432304460532,5.436500745022166,0.0995991657139176,0.6336061582589128,1042.25,5.536099910736084,0,0,0,204.7321591454438,-0.95,9743.5,1.3698525365335543,-97.95267840854555
2024-09-25,-0.0019498250774769,5.416243275525598,0.0334566031670293,0.2126927520851207,1053.25,5.449699878692627,0,0,0,391.763275166164,-0.95,9743.5,0.9135404852925496,-96.08236724833836
2024-09-26,-0.001953769573353,5.440598586504747,0.0332015958377827,0.211109544441157,1041.0,5.473800182342529,0,0,0,201.48798286686724,-0.95,9743.5,-0.48568945677359027,-97.98512017133133
2024-09-27,-0.0019598932555196,5.3926616099583455,0.0440382572901896,0.2802588956398343,1065.75,5.436699867248535,0,0,0,307.8890864942223,-0.95,9743.5,0.5280766729282279,-96.92110913505778
2024-09-30,-0.0019633229265799,5.41021647346619,0.0229834090411342,0.1462734504718816,1057.0,5.433199882507324,0,0,0,249.61581581720202,-0.95,9743.5,-0.18926708751046878,-97.50384184182798
2024-10-01,-0.0019664741486979,5.409951624858737,0.0385485315438511,0.24540760969392,1057.25,5.448500156402588,0,0,0,216.74733027529874,-0.95,9743.5,-0.13167629396517663,-97.83252669724702
2024-10-02,-0.0019705497120444,5.41277132082991,0.0112284655470427,0.071507226294382,1056.0,5.423999786376953,0,0,0,286.2188232655226,-0.95,9743.5,0.32051833303776134,-97.13781176734477
2024-10-03,-0.0019768969826873,5.432647397568638,0.0076525902243309,0.0488653053539074,1046.0,5.440299987792969,0,0,0,214.95060480255233,-0.95,9743.5,-0.2489990618012407,-97.85049395197447
2024-10-04,-0.0019838166052087,5.449220763583504,0.0270789991423257,0.173404848822844,1037.75,5.47629976272583,0,0,0,180.6362125931355,-0.95,9743.5,-0.15963850039378621,-98.19363787406864
2024-10-07,-0.0019902493952495,5.457021002675267,-0.0027210759174547,-0.0174648504825591,1034.0,5.4542999267578125,0,0,0,281.66417120163896,-0.95,9743.5,0.5592896194964991,-97.18335828798361
2024-10-08,-0.0019945155977307,5.492435856710157,0.0017643729346179,0.0113447085712198,1016.25,5.494200229644775,0,0,0,174.00384421168746,-0.95,9743.5,-0.38222939939662814,-98.25996155788313
2024-10-09,-0.0019995634091504,5.484644378805124,0.050055538034476,0.3224710186188557,1020.25,5.5346999168396,0,0,0,173.47215021854026,-0.95,9743.5,-0.003055645095405817,-98.2652784978146
2024-10-10,-0.002003007286356,5.496271845425008,0.0998280080906175,0.643037134462965,1014.75,5.596099853515625,0,0,0,138.11047442743438,-0.95,9743.5,-0.2038464142316633,-98.61889525572566
2024-10-11,-0.0020124957170248,5.516380346828107,0.0653195013469414,0.4207960792637027,1005.5,5.581699848175049,0,0,0,267.9456057462121,-0.95,9743.5,0.9400817125351004,-97.32054394253787
2024-10-14,-0.0020191529578547,5.536609034639875,0.0739909600195485,0.4767641180048032,996.0,5.610599994659424,0,0,0,194.3122258327221,-0.95,9743.5,-0.2748071934541548,-98.05687774167278
2024-10-15,-0.0020272408260616,5.5480729826729736,0.046626876946167,0.3005487079029766,991.0,5.594699859619141,0,0,0,270.4224829833656,-0.95,9743.5,0.391690521913761,-97.29577517016634
2024-10-16,-0.0020346133543068,5.571527236408369,0.0804727140005674,0.5191430755632027,980.0,5.651999950408936,0,0,0,146.20240117222056,-0.95,9743.5,-0.45935559958151173,-98.5379759882778
2024-10-17,-0.0020461835898275,5.555578168061129,0.1124220531913122,0.7260612279699435,988.75,5.668000221252441,0,0,0,216.60640935120682,-0.95,9743.5,0.4815516545179936,-97.83393590648794
2024-10-18,-0.0020610483666612,5.596660753927251,0.0551394017123971,0.3566051388676643,970.0,5.651800155639648,0,0,0,270.6525436333741,-0.95,9743.5,0.24951308894344193,-97.29347456366627
2024-10-21,-0.0020713018877242,5.575509593523276,0.0603904270760891,0.3912244940555199,981.0,5.635900020599365,0,0,0,270.2262250474232,-0.95,9743.5,-0.0015751508566213877,-97.29773774952577
2024-10-22,-0.0020784406714706,5.554368373956942,0.1337314871880783,0.8666702568747809,991.75,5.68809986114502,0,0,0,155.51077319129217,-0.95,9743.5,-0.4245163541621436,-98.44489226808707
2024-10-23,-0.0020896788739013,5.544471237809926,0.1448288224622906,0.9378316139135472,997.5,5.689300060272217,0,0,0,241.49548320411122,-0.95,9743.5,0.5529180277886611,-97.58504516795888
2024-10-24,-0.002099601891655,5.549101726232035,0.1373983462472132,0.8883974547648452,996.25,5.686500072479248,0,0,0,248.17542294331543,-0.95,9743.5,0.027660723300395384,-97.51824577056685
2024-10-25,-0.0021084371842177,5.568875801802255,0.0951242325300203,0.6141882529977485,987.75,5.664000034332275,0,0,0,281.089089892168,-0.95,9743.5,0.13262258832281795,-97.18910910107832
2024-10-28,-0.0021167168035489,5.599517272016733,0.0862956781175441,0.5569958538127194,974.0,5.685812950134277,0,0,0,206.9140715284375,-0.95,9743.5,-0.26388437342831655,-97.93085928471562
2024-10-29,-0.0021220442810408,5.619394269839216,0.0908055630770441,0.5857489832745121,965.25,5.71019983291626,0,0,0,202.75377980938356,-0.95,9743.5,-0.020106374053357485,-97.97246220190617
2024-10-30,-0.0021320338956789,5.597261612544608,0.1627386163372275,1.0501137667494709,976.5,5.760000228881836,0,0,0,160.64759981852512,-0.95,9743.5,-0.20767149214403813,-98.39352400181475
2024-10-31,-0.0021458235320803,5.587094119255745,0.1752058952401043,1.129225223938976,982.5,5.76230001449585,0,0,0,239.70695096094278,-0.95,9743.5,0.4921290528568538,-97.60293049039058
2024-11-01,-0.0021579652120395,5.589671261165565,0.199728839542443,1.284403130174104,982.5,5.789400100708008,0,0,0,198.8215177328766,-0.95,9743.5,-0.17056423714107458,-98.01178482267123
2024-11-04,-0.0021745766062367,5.582563287088997,0.0949627100728678,0.6093020870746356,987.25,5.677525997161865,0,0,0,427.07756679459453,-0.95,9743.5,1.1480449986725663,-95.72922433205406
2024-11-05,-0.0021845218286842,5.57005147132387,0.2205483516741768,1.4149117892335925,993.75,5.790599822998047,0,0,0,54.29763510009252,-0.95,9743.5,-0.8728623572817926,-99.45702364899908
2024-11-06,-0.0022010779961619,5.57153525088092,0.1682647254679565,1.0759808691795336,994.5,5.739799976348877,0,0,0,326.8417189788215,-0.95,9743.5,5.019446673438353,-96.73158281021178
2024-11-07,-0.0022144419736746,5.5274623262784655,0.1473375928499525,0.9405254894778317,1015.5,5.674799919128418,0,0,0,351.0822408688109,-0.95,9743.5,0.07416593562696358,-96.48917759131189
2024-11-08,-0.0022248764031505,5.52636793726817,0.1646320474730407,1.0495588498960242,1016.75,5.690999984741211,0,0,0,216.37999127462172,-0.95,9743.5,-0.38367719557915053,-97.83620008725377
2024-11-11,-0.002238459716547,5.539545708929216,0.1968544184816725,1.2535652458491322,1011.75,5.736400127410889,0,0,0,167.71343234609958,-0.95,9743.5,-0.22491247292249072,-98.32286567653901
2024-11-12,-0.0022578747183576,5.560963335211734,0.1944368456049163,1.2366975640805846,1003.5,5.75540018081665,0,0,0,212.03418462003174,-0.95,9743.5,0.26426477387017056,-97.87965815379968
2024-11-13,-0.0022792777554254,5.56237214829324,0.1858277914345434,1.1812213910914655,1004.25,5.748199939727783,0,0,0,255.3848886602591,-0.95,9743.5,0.20445148558432893,-97.4461511133974
2024-11-14,-0.0023014150473324,5.608085305694255,0.1978147911990566,1.256994483805328,985.75,5.805900096893311,0,0,0,148.13945255556428,-0.95,9743.5,-0.4199364992474728,-98.51860547444436
2024-11-15,-0.0023200517774387,5.581741493134147,0.2065585442498863,1.3099237207070642,998.5,5.788300037384033,0,0,0,272.2983882856697,-0.95,9743.5,0.8381220099590675,-97.2770161171433
2024-11-18,-0.0023347961426414,5.558097557179893,0.2365024527383195,1.4954255750957437,1009.75,5.794600009918213,0,0,0,233.16022170789984,-0.95,9743.5,-0.14373264132841587,-97.668397782921
2024-11-19,-0.0023525864685626,5.587422822722193,0.1589770567333737,1.001568372950472,998.5,5.746399879455566,0,0,0,322.52206168007797,-0.95,9743.5,0.38326366014580954,-96.77477938319922
2024-11-20,-0.0023730017178283,5.609254275500987,0.1625457656977431,1.0240591154803989,990.5,5.7718000411987305,0,0,0,201.50822399729623,-0.95,9743.5,-0.37521103843996884,-97.98491776002703
2024-11-21,-0.0023933498140807,5.642742294493649,0.1279576833811067,0.806144287615053,977.75,5.770699977874756,0,0,0,245.31063125942637,-0.95,9743.5,0.21737280192950276,-97.54689368740573
2024-11-22,-0.0024075056444482,5.631210079696304,0.1828897089694683,1.1517770797579447,983.5,5.814099788665772,0,0,0,172.05317308204576,-0.95,9743.5,-0.29863140378905045,-98.27946826917953
2024-11-25,-0.0024242236887921,5.628573629239495,0.1707265645471265,1.0733099576675276,985.75,5.799300193786621,0,0,0,267.6819295269106,-0.95,9743.5,0.5558093159913015,-97.32318070473089
2024-11-26,-0.0024437871306771,5.63704203445619,0.1601581684857054,1.0062293542423688,983.5,5.797200202941895,0,0,0,246.9400552408497,-0.95,9743.5,-0.07748701723242658,-97.5305994475915
2024-11-27,-0.002461540890273,5.626878352728575,0.1827215236752337,1.147074192303653,988.75,5.809599876403809,0,0,0,223.1803812591461,-0.95,9743.5,-0.09621636294901578,-97.76819618740853
2024-11-29,-0.0024822114509642,5.628046100301869,0.3858537028597517,2.42035235207349,989.5,6.013899803161621,-1,-1,0,-109.57624371553538,-0.95,9724.5,-1.4909761471744276,-101.09576243715534
2024-12-02,-0.0025106762135528,5.643672783241032,0.3295270611193199,2.04619741098283,985.25,5.973199844360352,0,-1,1,288.79265888480404,-0.95,9724.5,-3.6355407804863447,-97.11207341115195
2024-12-03,-0.0025318164123465,5.631253583879857,0.4255463047309824,2.621700496736975,991.75,6.05679988861084,0,-1,2,91.53936900261397,-0.95,9724.5,-0.6830273686453784,-99.08460630997385
2024-12-04,-0.0025595921611898,5.656703921225561,0.3863959589929449,2.350836075049724,983.75,6.043099880218506,0,-1,3,245.98825817605575,-0.95,9724.5,1.6872400460727601,-97.54011741823945
2024-12-05,-0.0025838135208354,5.635522373997337,0.403277388728493,2.4280534976995325,993.75,6.03879976272583,0,-1,4,231.25996044912972,-0.95,9724.5,-0.05987398681600839,-97.6874003955087
2024-12-06,-0.0026091323326172,5.640041022827719,0.3702591366266272,2.204952529402849,993.75,6.010300159454346,0,-1,5,269.3344442136113,-0.95,9724.5,0.16463932489885902,-97.30665555786389
2024-12-09,-0.0026321152052125,5.654000363769042,0.4342998643498541,2.5629795462085485,990.0,6.0883002281188965,0,-1,6,101.21153974770823,-0.95,9724.5,-0.6242161300860704,-98.98788460252291
2024-12-10,-0.0026655532279536,5.646812437281062,0.4297876374870046,2.5080657997486435,994.75,6.076600074768066,0,-1,7,242.7565663104997,-0.95,9724.5,1.3985067998730503,-97.572434336895
2024-12-11,-0.0026988066869745,5.649950658131333,0.395349348735122,2.283320307302865,995.5,6.045300006866455,0,-1,8,273.43371974568436,-0.95,9724.5,0.12637002533619135,-97.26566280254315
2024-12-12,-0.0027286824168003,5.653856943766117,0.298843194325924,1.711263893822277,995.75,5.952700138092041,0,-1,9,370.0177993412635,-0.95,9724.5,0.35322666014056436,-96.29982200658736
2024-12-13,-0.0027527784614677,5.678060137111983,0.3180398117710741,1.8128833292508528,988.25,5.996099948883057,0,0,0,155.237616048169,-0.95,9724.5,-0.5804590581195394,-98.4476238395183
2024-12-16,-0.0027793343794461,5.699504398402692,0.3413958320050225,1.9359594239768916,982.0,6.040900230407715,0,0,0,153.5200833687686,-0.95,9724.5,-0.011063894970323788,-98.46479916631232
2024-12-17,-0.0028121567838399,5.719222468877792,0.4280772976627354,2.414854568733108,976.75,6.147299766540527,-1,-1,0,38.17467517941441,-0.95,9705.5,-0.7513375817565476,-99.61825324820586
2024-12-18,-0.0028448680234368,5.795991022898564,0.3072089359027057,1.715036576627584,951.75,6.1031999588012695,0,-1,1,273.6515770230144,-0.95,9705.5,6.168406168144171,-97.26348422976986
2024-12-19,-0.002871112972032,5.768744361569173,0.52015553695988,2.8885257738953256,963.0,6.288899898529053,0,-1,2,-83.55319165725632,-0.95,9705.5,-1.305326914488161,-100.83553191657258
2024-12-20,-0.0029097243320508,5.742580127015854,0.409019757017349,2.236460420572602,974.5,6.151599884033203,0,-1,3,412.9051358355464,-0.95,9705.5,-5.941823617334993,-95.87094864164453
2024-12-23,-0.0029385237116008,5.762403795182654,0.3217961102128539,1.7431932271494004,969.5,6.084199905395508,0,-1,4,309.5867106327969,-0.95,9705.5,-0.25022315354270525,-96.90413289367203
2024-12-24,-0.0029665386081701,5.749997979316124,0.4439021290212785,2.3923718952592354,975.25,6.193900108337402,0,-1,5,34.211754355112134,-0.95,9705.5,-0.8894921739851717,-99.65788245644887
2024-12-26,-0.0029971406010919,5.717224507228272,0.4655753089033201,2.482160664894033,988.0,6.182799816131592,0,-1,6,222.5252626149486,-0.95,9705.5,5.5043511158525975,-97.77474737385052
2024-12-27,-0.0030247766032571,5.746244628752309,0.4022553369154158,2.119341321772344,980.0,6.148499965667725,0,-1,7,258.2024307913962,-0.95,9705.5,0.16032861957872332,-97.41797569208603
2024-12-30,-0.0030498364367095,5.74461446369704,0.4490853730339168,2.345701089543668,982.0,6.193699836730957,0,-1,8,135.66202691739454,-0.95,9705.5,-0.474590434715942,-98.64337973082606
2024-12-31,-0.0030725260042897,5.699196090278236,0.4787037472156603,2.473603714792097,998.25,6.1778998374938965,0,-1,9,229.73430206641933,-0.95,9705.5,0.6934311486168933,-97.70265697933581
