Date,soy_usd,usdbrl,beta,predicted,residual,z_score,signal,position,days_held
2017-03-07,1014.75,3.137200117111206,-0.0004964201801650142,3.33689932988748,-0.19969921277627378,-1.1765451944158025,0,0,0
2017-03-08,1011.0,3.115900039672852,-0.00044546016247316703,3.336212994287623,-0.22031295461477107,-1.3066326706363982,0,0,0
2017-03-09,1000.25,3.1593000888824463,-0.0003904938724431393,3.33763279692939,-0.1783327080469439,-1.0655197643028527,0,0,0
2017-03-10,996.25,3.1912999153137207,-0.00033594072126575476,3.3358256875635157,-0.14452577224979501,-0.8702533644649115,0,0,0
2017-03-13,996.25,3.1475000381469727,-0.0002900337444117796,3.3330203548048787,-0.18552031665790603,-1.1231040547433624,0,0,0
2017-03-14,987.25,3.152400016784668,-0.0002514115219146301,3.3326704759095342,-0.18027045912486628,-1.0937344826723592,0,0,0
2017-03-15,998.0,3.1637001037597656,-0.00021530681804604626,3.327623945347343,-0.16392384158757745,-0.9956695709232345,0,0,0
2017-03-16,1001.5,3.099900007247925,-0.00016929050076345902,3.3241611278968826,-0.22426112064895776,-1.3691159081402284,0,0,0
2017-03-17,1000.0,3.11929988861084,-0.00010651371148527063,3.3205772992478675,-0.20127741063702764,-1.2410121922931434,0,0,0
2017-03-20,999.5,3.0866000652313232,-4.614424128259314e-05,3.316937764897776,-0.2303376996664528,-1.4342529184085786,0,0,0
2017-03-21,1001.5,3.071000099182129,1.525005345579153e-06,3.3138036155399955,-0.24280351635786657,-1.5165186652993787,0,0,0
2017-03-22,999.75,3.086800098419189,4.95676524547223e-05,3.3105648135550956,-0.22376471513590657,-1.4018522634175004,0,0,0
2017-03-23,991.0,3.0848000049591064,9.541590956027648e-05,3.306604718944423,-0.22180471398531676,-1.3947028177632388,0,0,0
2017-03-24,975.75,3.138099908828736,0.00014248920753527253,3.3009678997331298,-0.16286799090439397,-1.0266884452237044,0,0,0
2017-03-27,971.5,3.1096999645233154,0.0002040180872755059,3.2950340478188314,-0.18533408329551593,-1.1804474319449503,0,0,0
2017-03-28,972.0,3.125200033187866,0.00027121901211635854,3.2893956676808878,-0.16419563449302155,-1.0571677428520074,0,0,0
2017-03-29,969.0,3.138400077819824,0.00033463892424990074,3.28290557868396,-0.1445055008641356,-0.9413832613754995,0,0,0
2017-03-30,963.0,3.122100114822388,0.00039743481528543725,3.275065436558422,-0.15296532173603383,-1.0069572747962323,0,0,0
2017-03-31,946.0,3.147700071334839,0.0004576944579508525,3.261679081433168,-0.11397901009832934,-0.7567209318571028,0,0,0
2017-04-03,938.25,3.121799945831299,0.0005140502129684112,3.2515333397486406,-0.12973339391734173,-0.8693419981185724,0,0,0
2017-04-04,937.75,3.11299991607666,0.0005718112181356037,3.2445715133771946,-0.13157159730053447,-0.8882668099758075,0,0,0
2017-04-05,944.25,3.095599889755249,0.000646481750440722,3.2402766501801006,-0.14467676042485156,-0.9895782381418639,0,0,0
2017-04-06,941.5,3.1196000576019287,0.0007303813448549338,3.229198822820877,-0.10959876521894829,-0.7636843370251899,0,0,0
2017-04-07,942.0,3.1414999961853027,0.0008104926276458525,3.2208343326344124,-0.0793343364491097,-0.5628722345176824,0,0,0
2017-04-10,941.75,3.144700050354004,0.0008875936652199171,3.212050288667053,-0.0673502383130491,-0.4894136660280643,0,0,0
2017-04-11,939.25,3.131799936294556,0.0009440951425769852,3.203230512988907,-0.07143057669435082,-0.5273603382088576,0,0,0
2017-04-12,947.75,3.1368000507354736,0.0009857748746833052,3.2066398208135944,-0.06983977007812081,-0.5201560764001985,0,0,0
2017-04-13,955.5,3.123500108718872,0.0010171215640064424,3.210782608555288,-0.0872824998364159,-0.6550366877094316,0,0,0
2017-04-17,953.25,3.143699884414673,0.0010544198586127024,3.2043454261713213,-0.06064554175664849,-0.459200049009223,0,0,0
2017-04-18,946.0,3.130300045013428,0.0010840942730450148,3.193083565915873,-0.06278352090244477,-0.4791263579516501,0,0,0
2017-04-19,950.25,3.1064999103546143,0.001121021744117727,3.1934028677108013,-0.08690295735618703,-0.671528211354666,0,0,0
2017-04-20,946.75,3.1482999324798584,0.001148526141559874,3.1855046515175562,-0.03720471903769784,-0.29227944180954846,0,0,0
2017-04-21,951.0,3.14709997177124,0.0011571057084416414,3.1885449197331477,-0.041444947961907896,-0.3284641458953345,0,0,0
2017-04-24,961.25,3.1468000411987305,0.0011625206717923,3.1988737765236337,-0.052073735324903225,-0.4161095633036193,0,0,0
2017-04-25,954.5,3.127000093460083,0.0011805759292600605,3.1883962472694987,-0.061396153809415654,-0.4960424176522279,0,0,0
2017-04-26,945.75,3.147200107574463,0.0011956135417540898,3.1753772024868345,-0.028177094912371636,-0.23067549173176718,0,0,0
2017-04-27,945.75,3.171099901199341,0.0012002225398979188,3.173754072526224,-0.002654171326883059,-0.021974908064057514,0,0,0
2017-04-28,945.25,3.1810998916625977,0.0012016011161276054,3.172002857824075,0.009097033838522783,0.07602047510283938,0,0,0
2017-05-01,959.0,3.176100015640259,0.0012020801931468756,3.1874827003155426,-0.011382684675283805,-0.09604902138961857,0,0,0
2017-05-02,958.0,3.175100088119507,0.001203216028791789,3.185291791032048,-0.010191702912541345,-0.0865866267499777,0,0,0
2017-05-03,965.5,3.1501998901367188,0.0012013386561456566,3.1937633519843596,-0.043563461847640816,-0.3713846009930611,0,0,0
2017-05-04,965.25,3.162100076675415,0.0012043172051474675,3.1921798647580446,-0.030079788082629566,-0.25846599206067644,0,0,0
2017-05-05,963.0,3.184900045394897,0.001205170892977401,3.188134777251425,-0.003234731856527784,-0.028148053762567012,0,0,0
2017-05-08,956.25,3.1777000427246094,0.001212044051233201,3.1783085148581307,-0.0006084721335213317,-0.005373146691811445,0,0,0
2017-05-09,965.25,3.1963999271392822,0.0012102368275225025,3.1882348153023665,0.008165111836915706,0.07293958439587986,0,0,0
2017-05-10,961.75,3.186800003051758,0.001210194735782811,3.1830500469541536,0.0037499560976042012,0.033827883796042964,0,0,0
2017-05-11,956.0,3.165699958801269,0.0011967894516376788,3.1761974232901125,-0.010497464488843367,-0.09527203146500067,0,0,0
2017-05-12,954.0,3.138999938964844,0.0011879093586151927,3.173711495538357,-0.03471155657351277,-0.3163406325378095,0,0,0
2017-05-15,965.25,3.1777000427246094,0.0011828057594953062,3.1866432989777502,-0.008943256253140852,-0.08176354807620326,0,0,0
2017-05-16,976.25,3.1082000732421875,0.0011752610771809066,3.19920168074888,-0.0910016075066924,-0.8367616278478558,0,0,0
2017-05-17,975.75,3.0957999229431152,0.0011671745454782908,3.1976856141455485,-0.10188569120243329,-0.9438633088647052,0,0,0
2017-05-18,944.75,3.1333999633789062,0.0011591391622823542,3.1609845365333173,-0.027584573154411096,-0.2564480500974015,0,0,0
2017-05-19,953.0,3.36899995803833,0.0011493541447298878,3.170372212675705,0.19862774536262506,1.8561559579738198,0,0,0
2017-05-22,956.5,3.2532999515533447,0.001117239357476809,3.176123469939917,0.07717648161342794,0.7243603240943379,0,0,0
2017-05-23,948.25,3.265399932861328,0.0010938636898401716,3.1677972438278474,0.09760268903348068,0.9257060828613295,0,0,0
2017-05-24,948.25,3.2685999870300293,0.0010720483209385252,3.1685911190948843,0.10000886793514496,0.9595164195067851,0,0,0
2017-05-25,939.5,3.274199962615967,0.0010505458951878175,3.1601126396833528,0.11408732293261403,1.1091887076144145,0,0,0
2017-05-26,926.5,3.2734999656677246,0.0010186346894660652,3.148722079528757,0.12477788613896745,1.2253066627268494,0,0,0
2017-05-30,912.75,3.2553999423980717,0.0009841709162388239,3.1376308485249758,0.11776909387309598,1.1699919703130752,0,0,0
2017-05-31,916.0,3.256200075149536,0.0009462282064448067,3.143912419416261,0.11228765573327504,1.129569915949182,0,0,0
2017-06-01,912.25,3.225100040435791,0.0009124182040316914,3.1431434425256493,0.08195659791014176,0.8348583359878503,0,0,0
2017-06-02,921.25,3.249000072479248,0.0008749653314230994,3.154018402808138,0.09498166967110988,0.9812716938162004,0,0,0
2017-06-05,922.0,3.2492001056671143,0.0008263831123493406,3.1584322895257744,0.09076781614133989,0.948228117234864,0,0,0
2017-06-06,923.5,3.296099901199341,0.0007804461109326287,3.1630435390166984,0.13305636218264238,1.407055897920945,0,0,0
2017-06-07,930.75,3.276000022888184,0.0007361748459976011,3.171955608050778,0.10404441483740623,1.1055874554138874,0,0,0
2017-06-08,938.0,3.2672998905181885,0.0007004187235439918,3.1796138085966397,0.08768608192154881,0.934945880985518,0,0,0
2017-06-09,941.5,3.2595999240875244,0.0006737752504142525,3.183836767420155,0.07576315666736955,0.8079108075542039,0,0,0
2017-06-12,931.25,3.1777000427246094,0.0006638008186072182,3.177926554837719,-0.00022651211310975583,-0.0024124796187762086,0,0,0
2017-06-13,932.5,3.316699981689453,0.0006512361788749441,3.179463018121688,0.13723696356776527,1.4626608703664352,0,0,0
2017-06-14,931.75,3.3143999576568604,0.0006185570361142461,3.1815902293500162,0.13280972830684412,1.4118626400734102,0,0,0
2017-06-15,934.75,3.272599935531616,0.0005694132507524593,3.1867915052748614,0.08580843025675478,0.9134735651293622,0,0,0
2017-06-16,939.0,3.2736001014709477,0.0005241278300514227,3.1918142150403277,0.08178588643062001,0.8747051960942587,0,0,0
2017-06-19,937.75,3.288599967956543,0.00048151303329660813,3.193543300845136,0.09505666711140703,1.0225451708847222,0,0,0
2017-06-20,927.75,3.281100034713745,0.00043259531326784155,3.192075636117591,0.08902439859615408,0.9617599726037876,0,0,0
2017-06-21,918.75,3.325500011444092,0.00039332045579015335,3.191247382468187,0.13425262897590473,1.4535270812935328,0,0,0
2017-06-22,904.0,3.333400011062622,0.00035061058717088565,3.189611973852842,0.14378803720977995,1.5555183232319687,0,0,0
2017-06-23,904.5,3.3396999835968018,0.000296068538183932,3.1949491549331546,0.1447508286636472,1.5662662776430987,0,0,0
2017-06-26,906.75,3.3415000438690186,0.0002494659912307692,3.199991236660641,0.14150880720837744,1.528825360544466,0,0,0
2017-06-27,911.25,3.294800043106079,0.000212457006010259,3.204510178693085,0.09028986441299391,0.9728737789835943,0,0,0
2017-06-28,914.0,3.312000036239624,0.00017230400942195147,3.208298124783615,0.10370191145600893,1.11901898501862,0,0,0
2017-06-29,915.5,3.2795000076293945,0.00011925688849968062,3.2126493755366945,0.06685063209270004,0.7231413050311774,0,0,0
2017-06-30,942.25,3.3027000427246094,9.274956874805442e-05,3.2172415850194014,0.08545845770520799,0.9243906273550186,0,0,0
2017-07-03,964.75,3.1777000427246094,8.47924354540478e-05,3.219904468864758,-0.04220442614014841,-0.4557472869597491,0,0,0
2017-07-05,976.25,3.3092000484466557,9.83629500122947e-05,3.220612100076672,0.08858794836998385,0.9564644312202738,0,0,0
2017-07-06,980.75,3.2869999408721924,8.129083614859038e-05,3.221388114154001,0.06561182671819132,0.7076077011850577,0,0,0
2017-07-07,996.0,3.297300100326538,6.310942665433793e-05,3.2225417001535854,0.07475840017295265,0.8063275071739082,0,0,0
2017-07-10,1020.25,3.1777000427246094,5.0116604617129386e-05,3.2235938027692757,-0.045893760044666276,-0.4955361700051309,0,0,0
2017-07-12,1016.75,3.2530999183654785,1.7940926248781482e-05,3.221875705729434,0.03122421263604469,0.33844320077236106,0,0,0
2017-07-13,972.5,3.2067999839782715,4.329275794097164e-06,3.2211587057577016,-0.014358721779430095,-0.15580766075117428,0,0,0
2017-07-14,985.25,3.2100000381469727,-1.8246735341975812e-05,3.2209301816446905,-0.010930143497717815,-0.11880988093889441,0,0,0
2017-07-17,985.0,3.1777000427246094,-4.333832782352318e-05,3.2207106891779906,-0.04301064645338126,-0.46816708071517665,0,0,0
2017-07-18,989.5,3.1812000274658203,-5.714031756704209e-05,3.2201552529937576,-0.03895522552793729,-0.4240651875196164,0,0,0
2017-07-19,999.75,3.1526999473571777,-6.42555403364615e-05,3.2192050140025597,-0.06650506664538192,-0.7239050514567418,0,0,0
2017-07-20,1013.25,3.147700071334839,-8.081811691823262e-05,3.217414266024853,-0.06971419469001416,-0.7587728350806315,0,0,0
2017-07-21,1009.0,3.1184000968933105,-9.038903443452604e-05,3.2171450098280694,-0.09874491293475884,-1.0738307575243755,0,0,0
2017-07-24,997.5,3.1777000427246094,-9.903994324458208e-05,3.217581685339808,-0.039881642615198665,-0.43282471120958826,0,0,0
2017-07-25,981.5,3.144399881362915,-0.00010453480039062782,3.2188898786260975,-0.0744899972631825,-0.808407330045474,0,0,0
2017-07-26,988.75,3.1712000370025635,-0.0001057483649211282,3.2176240920957113,-0.04642405509314784,-0.5034943570616531,0,0,0
2017-07-27,994.75,3.137500047683716,-0.00010541585705499122,3.216672685407656,-0.07917263772394012,-0.8584652098095474,0,0,0
2017-07-28,1000.75,3.152600049972534,-0.00010769769035906462,3.2154337605426075,-0.06283371057007336,-0.6809957112755665,0,0,0
2017-07-31,994.5,3.1777000427246094,-0.00011308939067404603,3.215599081894826,-0.03789903917021675,-0.4106761694819401,0,0,0
2017-08-01,959.5,3.1257998943328857,-0.00011552316240080339,3.2192992914326735,-0.09349939709978772,-1.0132910658138121,0,0,0
2017-08-02,966.5,3.12280011177063,-0.00011690443373689909,3.2178620113995016,-0.09506189962887168,-1.029357509119538,0,0,0
2017-08-03,950.5,3.1122000217437744,-0.00011222186175232306,3.219050661918023,-0.10685064017424839,-1.1548573507957034,0,0,0
2017-08-04,949.25,3.111500024795532,-0.00010142640369701247,3.218176416073429,-0.10667639127789741,-1.150446900968789,0,0,0
2017-08-07,959.75,3.129300117492676,-9.096691586854261e-05,3.2162398176511138,-0.086939700158438,-0.935478685545141,0,0,0
2017-08-08,963.0,3.1242001056671143,-8.48189772099031e-05,3.2153622501333112,-0.09116214446619697,-0.9793151748457259,0,0,0
2017-08-09,963.0,3.1259000301361084,-7.791855035462897e-05,3.2149309111481252,-0.08903088101201684,-0.9547357590553309,0,0,0
2017-08-10,930.75,3.1522998809814453,-6.810474101558175e-05,3.2167357998444284,-0.06443591886298305,-0.6901322385609782,0,0,0
2017-08-11,935.5,3.1735999584198,-5.4757662630238065e-05,3.215640581301174,-0.04204062288137411,-0.45003047379138267,0,0,0
2017-08-14,925.5,3.1777000427246094,-4.3688210728854436e-05,3.2156206818776094,-0.037920639153000035,-0.4062016228652445,0,0,0
2017-08-15,921.75,3.1872000694274902,-2.9540547184399206e-05,3.215072612661307,-0.027872543233816938,-0.2989908176221523,0,0,0
2017-08-16,921.75,3.16759991645813,-2.1606331050876487e-05,3.214749714857131,-0.04714979839900124,-0.5063252777488754,0,0,0
2017-08-17,930.25,3.151400089263916,-1.1789448964635324e-05,3.213926943837557,-0.06252685457364082,-0.6711915059475052,0,0,0
2017-08-18,937.5,3.17330002784729,-6.322409156637641e-07,3.213176283307913,-0.0398762554606229,-0.42774743777950913,0,0,0
2017-08-21,932.5,3.1777000427246094,5.52369336056078e-06,3.2127481410314918,-0.03504809830688238,-0.37583275243994857,0,0,0
2017-08-22,933.75,3.1630001068115234,1.1154122166109935e-05,3.2123659380544765,-0.04936583124295302,-0.5292278668171895,0,0,0
2017-08-23,935.0,3.1605000495910645,1.4706133948659679e-05,3.211911728526316,-0.05141167893525145,-0.5509312428964888,0,0,0
2017-08-24,941.25,3.1393001079559326,2.2177753822326563e-05,3.211519933080832,-0.07221982512489955,-0.773462647655018,0,0,0
2017-08-25,939.0,3.1465001106262207,3.1773440160680415e-05,3.210819903444667,-0.06431979281844624,-0.6880744938381183,0,0,0
2017-08-28,935.25,3.158699989318848,3.6223780420371626e-05,3.210146206578183,-0.05144621725933485,-0.5499005393244673,0,0,0
2017-08-29,930.75,3.165800094604492,4.191094364412233e-05,3.209441141458493,-0.04364104685400072,-0.466206026412416,0,0,0
2017-08-30,923.0,3.1642000675201416,4.718401464358523e-05,3.208565321267325,-0.04436525374718325,-0.4737682646231334,0,0,0
2017-08-31,936.25,3.158799886703491,5.3496379511852206e-05,3.208515061866019,-0.04971517516252799,-0.5310034578625238,0,0,0
2017-09-01,942.0,3.1459999084472656,5.980886265445587e-05,3.2083035353239304,-0.0623036268766648,-0.6651363640228355,0,0,0
2017-09-05,960.5,3.139400005340576,6.738633299452491e-05,3.208891508653163,-0.06949150331258691,-0.7413527834536382,0,0,0
2017-09-06,964.5,3.115799903869629,7.19801357825205e-05,3.208735842380232,-0.09293593851060322,-0.9904511724334418,0,0,0
2017-09-07,963.25,3.097899913787842,7.733836667365833e-05,3.207999351949711,-0.1100994381618694,-1.1716137665455364,0,0,0
2017-09-08,956.5,3.097599983215332,8.336762818770357e-05,3.206652740773471,-0.10905275755813904,-1.158224776138139,0,0,0
2017-09-11,954.75,3.1777000427246094,9.041878354344226e-05,3.2059361214714563,-0.02823607874684697,-0.2991033316257561,0,0,0
2017-09-12,944.25,3.0996999740600586,9.276080891829467e-05,3.2048616166031643,-0.10516164254310567,-1.1138597520940254,0,0,0
2017-09-13,953.0,3.121900081634521,0.00010207977426310466,3.204971151858345,-0.08307107022382398,-0.8777253801825154,0,0,0
2017-09-14,967.25,3.131599903106689,0.00010721012697504726,3.205769524690644,-0.0741696215839549,-0.7831887765414015,0,0,0
2017-09-15,968.75,3.1180999279022217,0.00011096915928866668,3.2054239859816676,-0.08732405807944588,-0.9213200302285135,0,0,0
2017-09-18,967.75,3.1096999645233154,0.00011593027150035995,3.2044654039602896,-0.09476543943697413,-1.0007827587166498,0,0,0
2017-09-19,965.5,3.1349000930786133,0.00012957966962691381,3.2030507244112423,-0.068150631332629,-0.7215196996000006,0,0,0
2017-09-20,970.0,3.1328001022338867,0.00013572547050291146,3.202907319176129,-0.07010721694224209,-0.7430388639660161,0,0,0
2017-09-21,970.75,3.130599975585937,0.0001389019721967904,3.202447365645762,-0.07184739005982488,-0.7613171804141537,0,0,0
2017-09-22,984.25,3.134500026702881,0.00013923794315128578,3.2037718432731794,-0.06927181657029857,-0.7339077971231142,0,0,0
2017-09-25,971.25,3.123500108718872,0.0001393721954711126,3.2014691843180407,-0.07796907559916866,-0.8257051076413081,0,0,0
2017-09-26,963.5,3.1572999954223637,0.00014129625036998856,3.2000141794221006,-0.04271418399973692,-0.45174318379986683,0,0,0
2017-09-27,965.5,3.1638998985290527,0.00014428777426656145,3.200007122265684,-0.03610722373663133,-0.38174232328997226,0,0,0
2017-09-28,959.5,3.19190001487732,0.0001497387793710401,3.198695458217055,-0.00679544333973503,-0.07185842732813927,0,0,0
2017-09-29,968.25,3.1809000968933105,0.00015312765578859002,3.1997634679106373,-0.018863371017326713,-0.1995516898062576,0,0,0
2017-10-02,957.25,3.1633999347686768,0.00015693406100670656,3.1977675772599343,-0.034367642491257566,-0.36364804540328227,0,0,0
2017-10-03,955.25,3.152899980545044,0.0001605894817122108,3.1971371493817866,-0.04423716883674267,-0.4680035345055139,0,0,0
2017-10-04,958.25,3.1407999992370605,0.0001676307200716547,3.1970314465001626,-0.05623144726310203,-0.5951622359408812,0,0,0
2017-10-05,968.25,3.13319993019104,0.00017201825183543417,3.198185413474125,-0.06498548328308518,-0.6878988609114238,0,0,0
2017-10-06,972.25,3.152400016784668,0.00017458166183278637,3.198545570361579,-0.04614555357691108,-0.4880254383125154,0,0,0
2017-10-09,966.75,3.1554999351501465,0.0001791561359563787,3.197100288872599,-0.04160035372245252,-0.44009068272085544,0,0,0
2017-10-10,966.0,3.186800003051758,0.00018193806033967903,3.1966657801509655,-0.009865777099207662,-0.10434245463265397,0,0,0
2017-10-11,965.25,3.177799940109253,0.00018427276043765076,3.1963237166280987,-0.018523776518845736,-0.19595285285021632,0,0,0
2017-10-12,992.0,3.1696999073028564,0.00018557691678290349,3.2011593104650813,-0.03145940316222484,-0.33277171019505886,0,0,0
2017-10-13,1000.25,3.1689999103546143,0.00018505016567718657,3.2025410979966735,-0.03354118764205927,-0.35471518256141443,0,0,0
2017-10-16,991.0,3.146199941635132,0.0001838879217438694,3.2006591162365283,-0.05445917460139649,-0.5757946952170089,0,0,0
2017-10-17,984.75,3.170300006866455,0.00018175390504496572,3.199358023571382,-0.029058016704926803,-0.30704873782642217,0,0,0
2017-10-18,984.25,3.156100034713745,0.00018157035982769852,3.199135164956937,-0.043035130243191944,-0.45465757639918775,0,0,0
2017-10-19,986.5,3.170099973678589,0.0001814752987010541,3.1993423186443164,-0.02924234496572753,-0.30881616790798366,0,0,0
2017-10-20,978.75,3.164900064468384,0.00018111977959846457,3.1978869505020544,-0.032986886033670615,-0.3483160769575703,0,0,0
2017-10-23,980.75,3.1909000873565674,0.0001808798974251976,3.198242297852498,-0.0073422104959304235,-0.07752609647365769,0,0,0
2017-10-24,975.5,3.2344000339508057,0.00018107356364227198,3.1975002796786276,0.036899754272178065,0.3899276824738865,0,0,0
2017-10-25,975.5,3.2425999641418457,0.00018181578485107665,3.1978495782989205,0.04475038584292523,0.4730276627848016,0,0,0
2017-10-26,971.25,3.2311999797821045,0.00018284354873771813,3.1975496043608254,0.03365037542127913,0.35600304709623,0,0,0
2017-10-27,975.25,3.2864999771118164,0.00018869615233106502,3.1987556362712275,0.08774434084058891,0.9299190915949904,0,0,0
2017-10-30,972.75,3.234800100326538,0.00019290016983590546,3.1988677848401554,0.03593231548638265,0.38055066224075706,0,0,0
2017-10-31,973.75,3.287300109863281,0.00019409144956514775,3.1993517037420367,0.0879484061212441,0.9314947099506782,0,0,0
2017-11-01,981.0,3.269599914550781,0.00019254311169500466,3.2011180538726527,0.06848186067812811,0.7240676517063847,0,0,0
2017-11-02,989.0,3.266200065612793,0.00019254400190369067,3.2029465085189086,0.06325355709388436,0.6680929252827809,0,0,0
2017-11-03,977.0,3.2646000385284424,0.0001941728915527303,3.200744098126742,0.06385594040170028,0.6740335888624128,0,0,0
2017-11-06,984.0,3.29259991645813,0.000193685155626335,3.2021520755303663,0.09044784092776359,0.9544184818004597,0,0,0
2017-11-07,986.0,3.247900009155273,0.00019427975573885808,3.202677161099119,0.045222848056154064,0.47667195319061667,0,0,0
2017-11-08,988.0,3.2701001167297363,0.00019423908619484696,3.2031303691520234,0.0669697475777129,0.705706694726515,0,0,0
2017-11-09,975.25,3.251300096511841,0.00019565266876217405,3.200932985175011,0.05036711133683003,0.5302306769529382,0,0,0
2017-11-10,977.25,3.248699903488159,0.0001949857766172135,3.201664945915986,0.04703495757217313,0.49500485112724113,0,0,0
2017-11-13,963.5,3.276400089263916,0.00019395266722624954,3.199073997706751,0.07732609155716519,0.8135481949310482,0,0,0
2017-11-14,959.0,3.275899887084961,0.00019532575902784718,3.1977223786362075,0.07817750844875349,0.8280182966942504,0,0,0
2017-11-15,976.25,3.3118999004364014,0.00018589844646106724,3.2005018991684553,0.11139800126794608,1.193340068057927,0,0,0
2017-11-17,990.5,3.2706000804901123,0.00018166257328587415,3.202598028623675,0.06800205186643726,0.7361058682826768,0,0,0
2017-11-20,990.0,3.254499912261963,0.0001779202692355067,3.201751922305712,0.05274798995625085,0.5787895834871657,0,0,0
2017-11-21,989.0,3.253999948501587,0.0001716714154033359,3.200814204866671,0.053185743634915905,0.5907853925539642,0,0,0
2017-11-22,997.25,3.257299900054932,0.00015519708555009846,3.2014666796069347,0.055833220447997434,0.6245796482381546,0,0,0
2017-11-24,993.25,3.2202999591827397,0.00013486193610549874,3.200088663735763,0.020211295446976862,0.22780036377041893,0,0,0
2017-11-27,996.0,3.232899904251098,0.00011377559970342483,3.1995803477973275,0.033319556453770716,0.37793164216604064,0,0,0
2017-11-28,993.0,3.2263998985290527,8.360864902618332e-05,3.198245645037111,0.028154253491941894,0.3221507828907961,0,0,0
2017-11-29,992.5,3.209700107574463,4.120408788089232e-05,3.19691594380196,0.012784163772503021,0.14812848793346212,0,0,0
2017-11-30,985.75,3.244800090789795,7.03935585389888e-06,3.1956523669321424,0.04914772385765254,0.5762843353080466,0,0,0
2017-12-01,994.25,3.271199941635132,-2.8377065904357197e-05,3.194358731542344,0.07684121009278799,0.9174765233282315,0,0,0
2017-12-04,998.5,3.2574000358581543,-5.408087879143575e-05,3.193204298366456,0.06419573749169816,0.7753313479516653,0,0,0
2017-12-05,1008.5,3.2425999641418457,-0.00010033293197965723,3.1900462916603844,0.052553672481461255,0.6628811093353242,0,0,0
2017-12-06,1002.75,3.240299940109253,-0.00014659674110771852,3.188591431719388,0.05170850838986496,0.669774241447118,0,0,0
2017-12-07,992.0,3.234299898147583,-0.00018827212251899545,3.188881378978965,0.045418519168618054,0.5994144180012885,0,0,0
2017-12-08,989.75,3.2871999740600586,-0.00023130000196420596,3.1881027371402397,0.09909723691981887,1.3316140214485972,0,0,0
2017-12-11,982.5,3.287800073623657,-0.00025565400443552184,3.189273762766479,0.09852631085717789,1.3391574876491983,0,0,0
2017-12-12,975.75,3.303299903869629,-0.0002877658238725478,3.1906855474366176,0.11261435643301132,1.5479485934564234,0,0,0
2017-12-13,979.25,3.303100109100342,-0.00031906943578544555,3.1892872890767894,0.11381282002355242,1.5815984311776026,0,0,0
2017-12-14,967.75,3.3085999488830566,-0.00034220107718597786,3.1929949230084373,0.1156050258746193,1.6152594232078172,0,0,0
2017-12-15,967.25,3.340399980545044,-0.0003669020522419334,3.193247244853856,0.14715273569118814,2.066218722103993,-1,-1,0
2017-12-18,961.5,3.2920000553131104,-0.0004010979653150034,3.1957004093830617,0.0962996459300487,1.3619422742753666,0,-1,1
2017-12-19,956.0,3.2904999256134038,-0.000440642272207331,3.1983307994341335,0.09216912617927031,1.320199810936841,0,-1,2
2017-12-20,954.0,3.2885000705718994,-0.00047545831251470037,3.1994970038323802,0.08900306673951919,1.296740076496673,0,-1,3
2017-12-21,948.75,3.296499967575073,-0.0004973737349680005,3.20220820548444,0.09429176209063295,1.3903705404956264,0,-1,4
2017-12-22,949.5,3.30679988861084,-0.0005212157113296228,3.202138071142153,0.10466181746868664,1.5593925813338894,0,-1,5
2017-12-26,959.25,3.3355000019073486,-0.0005374044766687911,3.1971649880018087,0.13833501390553993,2.070932678839685,0,-1,6
2017-12-27,955.5,3.3097000122070312,-0.0005483208118350203,3.19953951959621,0.11016049261082106,1.6432364228103409,0,-1,7
2017-12-28,945.75,3.3132998943328857,-0.0005668072689668877,3.2054753851438886,0.10782450918899711,1.6073159154996264,0,-1,8
2017-12-29,951.75,3.311100006103516,-0.0005854630652652646,3.202559766277463,0.10854023982605288,1.616687881060465,0,-1,9
2018-01-02,955.0,3.311000108718872,-0.0006021834886008857,3.20099447741512,0.11000563130375207,1.6388297946374883,1,0,0
2018-01-03,959.75,3.2578001022338867,-0.0006136232162787631,3.19844783818533,0.05935226404855687,0.8817759541638046,0,0,0
2018-01-04,959.25,3.2355000972747803,-0.0006198346151569474,3.1986831479394984,0.0368169493352819,0.5486566856288169,0,0,0
2018-01-05,961.5,3.233099937438965,-0.000630274535999149,3.1972018910401143,0.035898046398850525,0.5367588937911719,0,0,0
2018-01-08,958.25,3.226599931716919,-0.0006354028733749382,3.199305907271091,0.027294024445827958,0.4082186189177078,0,0,0
2018-01-09,955.75,3.239000082015991,-0.0006372831402332251,3.200975327894966,0.03802475412102524,0.5685873045525874,0,0,0
2018-01-10,947.0,3.246799945831299,-0.0006424961824559898,3.206659019498314,0.04014092633298505,0.6004429902491942,0,0,0
2018-01-11,940.5,3.2263998985290527,-0.0006482253719896725,3.2110844119651203,0.015315486563932446,0.22900244546654203,0,0,0
2018-01-12,944.0,3.214200019836426,-0.0006518157576748012,3.208889474110923,0.005310545725502713,0.07941728427250236,0,0,0
2018-01-16,968.0,3.213200092315674,-0.000660106109566628,3.1931362568462522,0.020063835469421587,0.30031686708207384,0,0,0
2018-01-17,968.75,3.2227001190185547,-0.0006694364090152542,3.1925945342076547,0.030105584810899977,0.45091826483074937,0,0,0
2018-01-18,973.0,3.2221999168396,-0.000704513478912231,3.189413115401769,0.03278680143783097,0.49391822400409674,0,0,0
2018-01-19,977.25,3.2051000595092773,-0.0007350197901756457,3.186042470586137,0.019057588923140134,0.28810732406316175,0,0,0
