Date,soy_usd,usdbrl
2015-06-09,951.5,3.1098999977111816
2015-06-10,949.5,3.0954999923706055
2015-06-11,940.0,3.114000082015991
2015-06-12,940.0,3.087100028991699
2015-06-15,937.75,3.11680006980896
2015-06-16,957.5,3.123500108718872
2015-06-17,969.0,3.086899995803833
2015-06-18,977.75,3.0504000186920166
2015-06-19,971.5,3.057800054550171
2015-06-22,989.5,3.0931999683380127
2015-06-23,987.5,3.084399938583374
2015-06-24,981.75,3.0738000869750977
2015-06-25,1000.25,3.094899892807007
2015-06-26,1002.0,3.1243999004364014
2015-06-29,1002.5,3.125699996948242
2015-06-30,1056.25,3.115000009536743
2015-07-01,1044.0,3.1080000400543213
2015-07-02,1045.25,3.1454999446868896
2015-07-06,1033.75,3.129199981689453
2015-07-07,1002.0,3.1350998878479004
2015-07-08,1006.25,3.1786999702453613
2015-07-09,1037.75,3.2316999435424805
2015-07-10,1043.5,3.221100091934204
2015-07-13,1045.25,3.155600070953369
2015-07-14,1039.0,3.131200075149536
2015-07-15,1025.0,3.1364998817443848
2015-07-16,1019.0,3.1356000900268555
2015-07-17,1014.75,3.150599956512451
2015-07-20,1007.75,3.1851999759674072
2015-07-21,1018.75,3.194499969482422
2015-07-22,1020.75,3.1719000339508057
2015-07-23,1010.0,3.2197999954223633
2015-07-24,991.25,3.2841999530792236
2015-07-27,961.25,3.3559999465942383
2015-07-28,974.75,3.3617000579833984
2015-07-29,983.0,3.3545000553131104
2015-07-30,990.25,3.323899984359741
2015-07-31,980.75,3.370800018310547
2015-08-03,977.5,3.4193999767303467
2015-08-04,976.0,3.4488000869750977
2015-08-05,991.75,3.4663000106811523
2015-08-06,985.5,3.483799934387207
2015-08-07,1009.0,3.531599998474121
2015-08-10,1044.75,3.531599998474121
2015-08-11,1014.0,3.435699939727783
2015-08-12,951.0,3.4709999561309814
2015-08-13,993.0,3.475100040435791
2015-08-14,978.5,3.5192999839782715
2015-08-17,927.0,3.4779000282287598
2015-08-18,913.25,3.476599931716919
2015-08-19,903.5,3.464900016784668
2015-08-20,921.5,3.488300085067749
2015-08-21,905.25,3.4577999114990234
2015-08-24,892.75,3.497999906539917
2015-08-25,894.25,3.548099994659424
2015-08-26,877.75,3.6115000247955322
2015-08-27,886.25,3.594099998474121
2015-08-28,893.25,3.5501999855041504
2015-08-31,897.5,3.578700065612793
2015-09-01,884.75,3.6191999912261963
2015-09-02,883.75,3.692500114440918
2015-09-03,879.75,3.7539000511169434
2015-09-04,877.25,3.734999895095825
2015-09-08,890.75,3.8350000381469727
2015-09-09,882.75,3.8159000873565674
2015-09-10,884.5,3.778700113296509
2015-09-11,887.75,3.848099946975708
2015-09-14,882.75,3.8682000637054443
2015-09-15,889.0,3.810699939727783
2015-09-16,887.25,3.8596999645233154
2015-09-17,884.5,3.8285999298095703
2015-09-18,867.25,3.891400098800659
2015-09-21,874.25,3.938999891281128
2015-09-22,861.75,3.9814000129699707
2015-09-23,863.75,4.047699928283691
2015-09-24,868.0,4.175099849700928
2015-09-25,889.25,3.933000087738037
2015-09-28,876.75,3.967600107192993
2015-09-29,884.25,4.103700160980225
2015-09-30,892.0,4.0543999671936035
2015-10-01,877.25,3.94569993019104
2015-10-02,874.25,3.998800039291382
2015-10-05,884.25,3.927500009536743
2015-10-06,888.0,3.909899950027466
2015-10-07,891.0,3.8489999771118164
2015-10-08,881.25,3.8803000450134277
2015-10-09,885.75,3.781899929046631
2015-10-12,887.5,3.7590999603271484
2015-10-13,914.0,3.760499954223633
2015-10-14,910.5,3.8887999057769775
2015-10-15,905.25,3.8071000576019287
2015-10-16,898.25,3.7925000190734863
2015-10-19,891.0,3.9207000732421875
2015-10-20,896.0,3.8877999782562256
2015-10-21,905.25,3.9022998809814453
2015-10-22,898.75,3.9367001056671143
2015-10-23,895.5,3.9022998809814453
2015-10-26,885.0,3.8756000995635986
2015-10-27,891.25,3.903899908065796
2015-10-28,881.5,3.8833999633789062
2015-10-29,878.75,3.897200107574463
2015-10-30,883.75,3.8447000980377197
2015-11-02,877.75,3.8513998985290527
2015-11-03,878.5,3.8701999187469482
2015-11-04,882.0,3.7671000957489014
2015-11-05,867.75,3.795599937438965
2015-11-06,871.25,3.780100107192993
2015-11-09,873.5,3.7662999629974365
2015-11-10,864.5,3.799099922180176
2015-11-11,868.5,3.7453999519348145
2015-11-12,869.25,3.7629001140594482
2015-11-13,859.0,3.766900062561035
2015-11-16,859.5,3.84060001373291
2015-11-17,864.0,3.8255999088287354
2015-11-18,857.75,3.808300018310547
2015-11-19,860.0,3.7671000957489014
2015-11-20,857.5,3.761199951171875
2015-11-23,864.25,3.6995999813079834
2015-11-24,863.75,3.7288999557495117
2015-11-25,875.25,3.696199893951416
2015-11-27,873.0,3.7383999824523926
2015-11-30,881.0,3.841399908065796
2015-12-01,889.25,3.8666000366210938
2015-12-02,892.25,3.850600004196167
2015-12-03,897.5,3.8322999477386475
2015-12-04,906.0,3.7558999061584473
2015-12-07,882.25,3.750999927520752
2015-12-08,876.75,3.759500026702881
2015-12-09,876.75,3.814500093460083
2015-12-10,878.25,3.7427000999450684
2015-12-11,870.75,3.807800054550171
2015-12-14,874.25,3.812700033187866
2015-12-15,867.25,3.884399890899658
2015-12-16,862.5,3.905900001525879
2015-12-17,877.0,3.892899990081787
2015-12-18,892.25,3.876300096511841
2015-12-21,891.25,3.9783999919891357
2015-12-22,885.25,4.01140022277832
2015-12-23,881.75,3.9851999282836914
2015-12-24,875.25,3.940999984741211
2015-12-28,865.0,3.9082000255584717
2015-12-29,870.0,3.85509991645813
2015-12-30,875.5,3.8640999794006348
2015-12-31,871.25,3.956700086593628
2016-01-04,864.5,3.9491000175476074
2016-01-05,867.75,4.037300109863281
2016-01-06,875.75,4.026899814605713
2016-01-07,877.0,4.019899845123291
2016-01-08,879.5,4.041500091552734
2016-01-11,881.0,3.9932000637054443
2016-01-12,890.75,4.0503997802734375
2016-01-13,899.0,4.025199890136719
2016-01-14,896.0,4.014100074768066
2016-01-15,879.0,4.005899906158447
2016-01-19,883.5,4.052299976348877
2016-01-20,874.0,4.0584001541137695
2016-01-21,878.5,4.101399898529053
2016-01-22,876.5,4.153500080108643
2016-01-25,880.5,4.0894999504089355
2016-01-26,876.5,4.087900161743164
2016-01-27,883.0,4.06689977645874
2016-01-28,867.75,4.104899883270264
2016-01-29,882.25,4.066999912261963
2016-02-01,880.75,3.9971001148223877
2016-02-02,886.25,3.959700107574463
2016-02-03,876.75,3.985300064086914
2016-02-04,874.5,3.8922998905181885
2016-02-05,867.5,3.886199951171875
2016-02-08,862.5,3.8984999656677246
2016-02-09,863.25,3.8915998935699463
2016-02-10,862.25,3.881500005722046
2016-02-11,873.5,3.926300048828125
2016-02-12,872.75,3.987499952316284
2016-02-16,879.75,3.994999885559082
2016-02-17,882.5,4.0625
2016-02-18,879.75,3.9809000492095947
2016-02-19,878.25,4.024600028991699
2016-02-22,881.0,4.01639986038208
2016-02-23,869.25,3.9428000450134277
2016-02-24,867.5,3.9535000324249268
2016-02-25,859.0,3.954400062561035
2016-02-26,855.0,3.951900005340576
2016-02-29,853.0,3.9646999835968018
2016-03-01,850.75,4.012899875640869
2016-03-02,854.25,3.921999931335449
2016-03-03,856.25,3.8893001079559326
2016-03-04,870.5,3.796099901199341
2016-03-07,873.5,3.7688000202178955
2016-03-08,877.5,3.781100034713745
2016-03-09,880.0,3.752700090408325
2016-03-10,881.75,3.6768999099731445
2016-03-11,888.0,3.614000082015991
2016-03-14,888.0,3.571700096130371
2016-03-15,892.0,3.6549999713897705
2016-03-16,894.5,3.7623000144958496
2016-03-17,897.75,3.736599922180176
2016-03-18,897.5,3.6205999851226807
2016-03-21,902.0,3.6210999488830566
2016-03-22,910.25,3.612600088119507
2016-03-23,905.25,3.5778000354766846
2016-03-24,910.5,3.6800999641418457
2016-03-28,909.0,3.683500051498413
2016-03-29,916.0,3.6772000789642334
2016-03-30,909.0,3.6349000930786133
2016-03-31,910.75,3.596100091934204
2016-04-01,918.25,3.5864999294281006
2016-04-04,913.5,3.5485999584198
2016-04-05,904.75,3.6171998977661133
2016-04-06,908.0,3.6737000942230225
2016-04-07,904.5,3.636399984359741
2016-04-08,916.75,3.6826000213623047
2016-04-11,928.25,3.586199998855591
2016-04-12,936.25,3.4885001182556152
2016-04-13,955.75,3.4825000762939453
2016-04-14,948.0,3.493499994277954
2016-04-15,956.0,3.4725000858306885
2016-04-18,954.25,3.5309998989105225
2016-04-19,985.5,3.6098999977111816
2016-04-20,1009.75,3.5253000259399414
2016-04-21,1018.75,3.524399995803833
2016-04-22,987.0,3.524399995803833
2016-04-25,999.75,3.562299966812134
2016-04-26,1017.75,3.5504000186920166
2016-04-27,1019.0,3.52020001411438
2016-04-28,1018.0,3.5215001106262207
2016-04-29,1021.0,3.4797000885009766
2016-05-02,1035.5,3.432800054550171
2016-05-03,1021.5,3.496500015258789
2016-05-04,1024.5,3.5548999309539795
2016-05-05,1003.5,3.5453999042510986
2016-05-06,1026.25,3.533099889755249
2016-05-09,1018.75,3.499000072479248
2016-05-10,1076.0,3.513000011444092
2016-05-11,1069.75,3.470400094985962
2016-05-12,1064.5,3.447000026702881
2016-05-13,1055.0,3.477099895477295
2016-05-16,1064.5,3.5302000045776367
2016-05-17,1080.25,3.494499921798706
2016-05-18,1075.25,3.4860999584198
2016-05-19,1071.5,3.558500051498413
2016-05-20,1074.25,3.5608999729156494
2016-05-23,1058.5,3.557300090789795
2016-05-24,1054.75,3.566499948501587
2016-05-25,1085.5,3.5673000812530518
2016-05-26,1079.75,3.576900005340576
2016-05-27,1086.5,3.58270001411438
2016-05-31,1078.5,3.5673999786376953
2016-06-01,1099.75,3.583199977874756
2016-06-02,1144.25,3.5910000801086426
2016-06-03,1132.0,3.5801000595092773
2016-06-06,1138.25,3.5244998931884766
2016-06-07,1141.25,3.484499931335449
2016-06-08,1177.75,3.4349000453948975
2016-06-09,1176.0,3.3575000762939453
2016-06-10,1178.25,3.395900011062622
2016-06-13,1169.0,3.415800094604492
2016-06-14,1169.5,3.477299928665161
2016-06-15,1156.0,3.475100040435791
2016-06-16,1134.5,3.4693000316619873
2016-06-17,1159.5,3.461199998855591
2016-06-20,1143.5,3.4128000736236572
2016-06-21,1133.25,3.391700029373169
2016-06-22,1137.5,3.412100076675415
2016-06-23,1124.5,3.374300003051758
2016-06-24,1103.0,3.3369998931884766
2016-06-27,1133.0,3.3677000999450684
2016-06-28,1150.5,3.3893001079559326
2016-06-29,1144.5,3.302500009536743
2016-06-30,1175.0,3.237600088119507
2016-07-01,1168.75,3.205899953842163
2016-07-05,1117.0,3.2885000705718994
2016-07-06,1106.25,3.299099922180176
2016-07-07,1054.25,3.3269999027252197
2016-07-08,1089.75,3.3610999584198
2016-07-11,1082.75,3.2976999282836914
2016-07-12,1107.25,3.3071999549865723
2016-07-13,1128.0,3.2934999465942383
2016-07-14,1111.5,3.2616000175476074
2016-07-15,1072.5,3.2483999729156494
2016-07-18,1078.25,3.276599884033203
2016-07-19,1044.0,3.2493999004364014
2016-07-20,1027.0,3.2479000091552734
2016-07-21,1032.5,3.252700090408325
2016-07-22,1006.5,3.2685999870300293
2016-07-25,983.75,3.251499891281128
2016-07-26,993.5,3.282099962234497
2016-07-27,1010.5,3.2699999809265137
2016-07-28,1003.5,3.2585999965667725
2016-07-29,1032.5,3.281899929046631
2016-08-01,996.0,3.2462000846862793
2016-08-02,985.25,3.2583999633789062
2016-08-03,990.5,3.2527999877929688
2016-08-04,990.5,3.234600067138672
2016-08-05,1003.75,3.1868999004364014
2016-08-08,1018.75,3.1607000827789307
2016-08-09,1022.0,3.168600082397461
2016-08-10,1017.0,3.142899990081787
2016-08-11,1022.25,3.1247000694274902
2016-08-12,1003.25,3.1389999389648438
2016-08-15,1023.75,3.190500020980835
2016-08-16,1019.5,3.184799909591675
2016-08-17,1030.5,3.201200008392334
2016-08-18,1032.25,3.2047998905181885
2016-08-19,1027.0,3.2379000186920166
2016-08-22,1035.25,3.2044999599456787
2016-08-23,1034.25,3.198699951171875
2016-08-24,1030.75,3.2355000972747803
2016-08-25,998.25,3.223299980163574
2016-08-26,990.75,3.228300094604492
2016-08-29,983.25,3.2641000747680664
2016-08-30,965.5,3.22760009765625
2016-08-31,960.0,3.236799955368042
2016-09-01,959.0,3.2260000705718994
2016-09-02,968.5,3.253200054168701
2016-09-06,974.25,3.267199993133545
2016-09-07,991.75,3.1963000297546387
2016-09-08,992.0,3.190700054168701
2016-09-09,997.25,3.214900016784668
2016-09-12,984.5,3.271699905395508
2016-09-13,968.25,3.2469000816345215
2016-09-14,972.0,3.3141000270843506
2016-09-15,950.5,3.3434998989105225
2016-09-16,966.0,3.299799919128418
2016-09-19,972.5,3.265500068664551
2016-09-20,989.75,3.271199941635132
2016-09-21,975.5,3.2560999393463135
2016-09-22,976.5,3.2095999717712402
2016-09-23,955.0,3.2170000076293945
2016-09-26,945.25,3.2432000637054443
2016-09-27,952.5,3.240600109100342
2016-09-28,945.5,3.232599973678589
2016-09-29,950.25,3.2177999019622803
2016-09-30,954.0,3.2592999935150146
2016-10-03,973.0,3.2597999572753906
2016-10-04,963.5,3.208699941635132
2016-10-05,956.75,3.254499912261963
2016-10-06,958.5,3.2184998989105225
2016-10-07,956.75,3.2272000312805176
2016-10-11,954.25,3.202699899673462
2016-10-12,945.5,3.1958999633789062
2016-10-13,956.25,3.200700044631958
2016-10-14,962.5,3.177299976348877
2016-10-17,978.25,3.2019999027252197
2016-10-18,972.5,3.204200029373169
2016-10-19,981.5,3.1816999912261963
2016-10-20,975.5,3.166100025177002
2016-10-21,983.0,3.1391000747680664
2016-10-24,992.0,3.148900032043457
2016-10-25,990.75,3.124500036239624
2016-10-26,1010.0,3.1103999614715576
2016-10-27,1014.25,3.1387999057769775
2016-10-28,1001.25,3.165299892425537
2016-10-31,1002.25,3.2030999660491943
2016-11-01,984.25,3.198199987411499
2016-11-02,976.75,3.235100030899048
2016-11-03,979.75,3.2525999546051025
2016-11-04,981.5,3.2583999633789062
2016-11-07,989.25,3.232300043106079
2016-11-08,1001.75,3.200900077819824
2016-11-09,982.0,3.168100118637085
2016-11-10,989.0,3.2330000400543213
2016-11-14,971.0,3.390000104904175
2016-11-15,989.5,3.4402999877929688
2016-11-16,985.75,3.441699981689453
2016-11-17,989.5,3.450700044631958
2016-11-18,993.75,3.4323999881744385
2016-11-21,1020.25,3.3822999000549316
2016-11-22,1030.0,3.387399911880493
2016-11-23,1034.25,3.363600015640259
2016-11-25,1046.0,3.390700101852417
2016-11-28,1056.0,3.4210000038146973
2016-11-29,1042.5,3.4072000980377197
2016-11-30,1032.25,3.4537999629974365
2016-12-01,1029.75,3.4063000679016113
2016-12-02,1027.5,3.572999954223633
2016-12-05,1043.5,3.4746999740600586
2016-12-06,1047.75,3.4200000762939453
2016-12-07,1049.0,3.4063000679016113
2016-12-08,1027.0,3.3815999031066895
2016-12-09,1037.5,3.373699903488159
2016-12-12,1031.0,3.377000093460083
2016-12-13,1028.0,3.3373000621795654
2016-12-14,1023.75,3.334199905395508
2016-12-15,1029.0,3.36899995803833
2016-12-16,1036.75,3.3657000064849854
2016-12-19,1021.5,3.390399932861328
2016-12-20,1005.25,3.3638999462127686
2016-12-21,1006.75,3.353100061416626
2016-12-22,994.5,3.3254001140594482
2016-12-23,989.0,3.28629994392395
2016-12-27,1014.75,3.2695999145507812
2016-12-28,1006.75,3.269399881362915
2016-12-29,1003.25,3.2825000286102295
2016-12-30,996.5,3.2523000240325928
2017-01-03,986.75,3.2839999198913574
2017-01-04,1006.25,3.2634999752044678
2017-01-05,1003.5,3.214099884033203
2017-01-06,986.0,3.197700023651123
2017-01-09,996.5,3.2221999168395996
2017-01-10,1005.5,3.195499897003174
2017-01-11,1003.0,3.194499969482422
2017-01-12,1032.0,3.1963000297546387
2017-01-13,1042.5,3.186800003051758
2017-01-17,1069.25,3.240499973297119
2017-01-18,1075.0,3.2098000049591064
2017-01-19,1070.25,3.229599952697754
2017-01-20,1067.5,3.1949000358581543
2017-01-23,1057.75,3.1422998905181885
2017-01-24,1058.5,3.1617000102996826
2017-01-25,1055.25,3.1686999797821045
2017-01-26,1049.5,3.1684999465942383
2017-01-27,1049.25,3.176100015640259
2017-01-30,1022.75,3.109600067138672
2017-01-31,1024.5,3.125499963760376
2017-02-01,1036.75,3.150099992752075
2017-02-02,1037.25,3.128000020980835
2017-02-03,1027.0,3.122499942779541
2017-02-06,1036.0,3.119499921798706
2017-02-07,1042.75,3.1136999130249023
2017-02-08,1058.75,3.1166999340057373
2017-02-09,1050.5,3.1159000396728516
2017-02-10,1059.0,3.1287999153137207
2017-02-13,1054.25,3.107100009918213
2017-02-14,1045.0,3.110100030899048
2017-02-15,1061.25,3.081199884414673
2017-02-16,1043.75,3.0560998916625977
2017-02-17,1032.5,3.0875000953674316
2017-02-21,1026.25,3.0855000019073486
2017-02-22,1022.75,3.093899965286255
2017-02-23,1011.5,3.062299966812134
2017-02-24,1013.5,3.06030011177063
2017-02-27,1011.0,3.094599962234497
2017-02-28,1025.0,3.105299949645996
2017-03-01,1041.25,3.1080000400543213
2017-03-02,1026.75,3.088200092315674
2017-03-03,1027.0,3.154599905014038
2017-03-06,1026.75,3.119999885559082
2017-03-07,1014.75,3.137200117111206
2017-03-08,1011.0,3.1159000396728516
2017-03-09,1000.25,3.1593000888824463
2017-03-10,996.25,3.1912999153137207
2017-03-13,996.25,3.1475000381469727
2017-03-14,987.25,3.152400016784668
2017-03-15,998.0,3.1637001037597656
2017-03-16,1001.5,3.099900007247925
2017-03-17,1000.0,3.11929988861084
2017-03-20,999.5,3.0866000652313232
2017-03-21,1001.5,3.071000099182129
2017-03-22,999.75,3.0868000984191895
2017-03-23,991.0,3.0848000049591064
2017-03-24,975.75,3.1380999088287354
2017-03-27,971.5,3.1096999645233154
2017-03-28,972.0,3.125200033187866
2017-03-29,969.0,3.138400077819824
2017-03-30,963.0,3.1221001148223877
2017-03-31,946.0,3.147700071334839
2017-04-03,938.25,3.121799945831299
2017-04-04,937.75,3.11299991607666
2017-04-05,944.25,3.095599889755249
2017-04-06,941.5,3.1196000576019287
2017-04-07,942.0,3.1414999961853027
2017-04-10,941.75,3.144700050354004
2017-04-11,939.25,3.1317999362945557
2017-04-12,947.75,3.1368000507354736
2017-04-13,955.5,3.123500108718872
2017-04-17,953.25,3.143699884414673
2017-04-18,946.0,3.1303000450134277
2017-04-19,950.25,3.1064999103546143
2017-04-20,946.75,3.1482999324798584
2017-04-21,951.0,3.1470999717712402
2017-04-24,961.25,3.1468000411987305
2017-04-25,954.5,3.127000093460083
2017-04-26,945.75,3.147200107574463
2017-04-27,945.75,3.171099901199341
2017-04-28,945.25,3.1810998916625977
2017-05-01,959.0,3.176100015640259
2017-05-02,958.0,3.175100088119507
2017-05-03,965.5,3.1501998901367188
2017-05-04,965.25,3.162100076675415
2017-05-05,963.0,3.1849000453948975
2017-05-08,956.25,3.1777000427246094
2017-05-09,965.25,3.1963999271392822
2017-05-10,961.75,3.186800003051758
2017-05-11,956.0,3.1656999588012695
2017-05-12,954.0,3.1389999389648438
2017-05-15,965.25,3.1777000427246094
2017-05-16,976.25,3.1082000732421875
2017-05-17,975.75,3.0957999229431152
2017-05-18,944.75,3.1333999633789062
2017-05-19,953.0,3.36899995803833
2017-05-22,956.5,3.2532999515533447
2017-05-23,948.25,3.265399932861328
2017-05-24,948.25,3.2685999870300293
2017-05-25,939.5,3.274199962615967
2017-05-26,926.5,3.2734999656677246
2017-05-30,912.75,3.2553999423980713
2017-05-31,916.0,3.256200075149536
2017-06-01,912.25,3.225100040435791
2017-06-02,921.25,3.249000072479248
2017-06-05,922.0,3.2492001056671143
2017-06-06,923.5,3.296099901199341
2017-06-07,930.75,3.2760000228881836
2017-06-08,938.0,3.2672998905181885
2017-06-09,941.5,3.2595999240875244
2017-06-12,931.25,3.1777000427246094
2017-06-13,932.5,3.316699981689453
2017-06-14,931.75,3.3143999576568604
2017-06-15,934.75,3.272599935531616
2017-06-16,939.0,3.2736001014709473
2017-06-19,937.75,3.288599967956543
2017-06-20,927.75,3.281100034713745
2017-06-21,918.75,3.325500011444092
2017-06-22,904.0,3.333400011062622
2017-06-23,904.5,3.3396999835968018
2017-06-26,906.75,3.3415000438690186
2017-06-27,911.25,3.294800043106079
2017-06-28,914.0,3.312000036239624
2017-06-29,915.5,3.2795000076293945
2017-06-30,942.25,3.3027000427246094
2017-07-03,964.75,3.1777000427246094
2017-07-05,976.25,3.3092000484466553
2017-07-06,980.75,3.2869999408721924
2017-07-07,996.0,3.297300100326538
2017-07-10,1020.25,3.1777000427246094
2017-07-12,1016.75,3.2530999183654785
2017-07-13,972.5,3.2067999839782715
2017-07-14,985.25,3.2100000381469727
2017-07-17,985.0,3.1777000427246094
2017-07-18,989.5,3.1812000274658203
2017-07-19,999.75,3.1526999473571777
2017-07-20,1013.25,3.147700071334839
2017-07-21,1009.0,3.1184000968933105
2017-07-24,997.5,3.1777000427246094
2017-07-25,981.5,3.144399881362915
2017-07-26,988.75,3.1712000370025635
2017-07-27,994.75,3.137500047683716
2017-07-28,1000.75,3.152600049972534
2017-07-31,994.5,3.1777000427246094
2017-08-01,959.5,3.1257998943328857
2017-08-02,966.5,3.12280011177063
2017-08-03,950.5,3.1122000217437744
2017-08-04,949.25,3.1115000247955322
2017-08-07,959.75,3.129300117492676
2017-08-08,963.0,3.1242001056671143
2017-08-09,963.0,3.1259000301361084
2017-08-10,930.75,3.1522998809814453
2017-08-11,935.5,3.1735999584198
2017-08-14,925.5,3.1777000427246094
2017-08-15,921.75,3.1872000694274902
2017-08-16,921.75,3.16759991645813
2017-08-17,930.25,3.151400089263916
2017-08-18,937.5,3.17330002784729
2017-08-21,932.5,3.1777000427246094
2017-08-22,933.75,3.1630001068115234
2017-08-23,935.0,3.1605000495910645
2017-08-24,941.25,3.1393001079559326
2017-08-25,939.0,3.1465001106262207
2017-08-28,935.25,3.1586999893188477
2017-08-29,930.75,3.165800094604492
2017-08-30,923.0,3.1642000675201416
2017-08-31,936.25,3.158799886703491
2017-09-01,942.0,3.1459999084472656
2017-09-05,960.5,3.139400005340576
2017-09-06,964.5,3.115799903869629
2017-09-07,963.25,3.097899913787842
2017-09-08,956.5,3.097599983215332
2017-09-11,954.75,3.1777000427246094
2017-09-12,944.25,3.0996999740600586
2017-09-13,953.0,3.1219000816345215
2017-09-14,967.25,3.1315999031066895
2017-09-15,968.75,3.1180999279022217
2017-09-18,967.75,3.1096999645233154
2017-09-19,965.5,3.1349000930786133
2017-09-20,970.0,3.1328001022338867
2017-09-21,970.75,3.1305999755859375
2017-09-22,984.25,3.134500026702881
2017-09-25,971.25,3.123500108718872
2017-09-26,963.5,3.1572999954223633
2017-09-27,965.5,3.1638998985290527
2017-09-28,959.5,3.1919000148773193
2017-09-29,968.25,3.1809000968933105
2017-10-02,957.25,3.1633999347686768
2017-10-03,955.25,3.152899980545044
2017-10-04,958.25,3.1407999992370605
2017-10-05,968.25,3.13319993019104
2017-10-06,972.25,3.152400016784668
2017-10-09,966.75,3.1554999351501465
2017-10-10,966.0,3.186800003051758
2017-10-11,965.25,3.177799940109253
2017-10-12,992.0,3.1696999073028564
2017-10-13,1000.25,3.1689999103546143
2017-10-16,991.0,3.146199941635132
2017-10-17,984.75,3.170300006866455
2017-10-18,984.25,3.156100034713745
2017-10-19,986.5,3.170099973678589
2017-10-20,978.75,3.164900064468384
2017-10-23,980.75,3.1909000873565674
2017-10-24,975.5,3.2344000339508057
2017-10-25,975.5,3.2425999641418457
2017-10-26,971.25,3.2311999797821045
2017-10-27,975.25,3.2864999771118164
2017-10-30,972.75,3.234800100326538
2017-10-31,973.75,3.2873001098632812
2017-11-01,981.0,3.2695999145507812
2017-11-02,989.0,3.266200065612793
2017-11-03,977.0,3.2646000385284424
2017-11-06,984.0,3.29259991645813
2017-11-07,986.0,3.2479000091552734
2017-11-08,988.0,3.2701001167297363
2017-11-09,975.25,3.251300096511841
2017-11-10,977.25,3.248699903488159
2017-11-13,963.5,3.276400089263916
2017-11-14,959.0,3.275899887084961
2017-11-15,976.25,3.3118999004364014
2017-11-17,990.5,3.2706000804901123
2017-11-20,990.0,3.254499912261963
2017-11-21,989.0,3.253999948501587
2017-11-22,997.25,3.2572999000549316
2017-11-24,993.25,3.2202999591827393
2017-11-27,996.0,3.2328999042510986
2017-11-28,993.0,3.2263998985290527
2017-11-29,992.5,3.209700107574463
2017-11-30,985.75,3.244800090789795
2017-12-01,994.25,3.271199941635132
2017-12-04,998.5,3.2574000358581543
2017-12-05,1008.5,3.2425999641418457
2017-12-06,1002.75,3.240299940109253
2017-12-07,992.0,3.234299898147583
2017-12-08,989.75,3.2871999740600586
2017-12-11,982.5,3.2878000736236572
2017-12-12,975.75,3.303299903869629
2017-12-13,979.25,3.303100109100342
2017-12-14,967.75,3.3085999488830566
2017-12-15,967.25,3.340399980545044
2017-12-18,961.5,3.2920000553131104
2017-12-19,956.0,3.2904999256134033
2017-12-20,954.0,3.2885000705718994
2017-12-21,948.75,3.2964999675750732
2017-12-22,949.5,3.30679988861084
2017-12-26,959.25,3.3355000019073486
2017-12-27,955.5,3.3097000122070312
2017-12-28,945.75,3.3132998943328857
2017-12-29,951.75,3.3111000061035156
2018-01-02,955.0,3.311000108718872
2018-01-03,959.75,3.2578001022338867
2018-01-04,959.25,3.2355000972747803
2018-01-05,961.5,3.233099937438965
2018-01-08,958.25,3.226599931716919
2018-01-09,955.75,3.239000082015991
2018-01-10,947.0,3.246799945831299
2018-01-11,940.5,3.2263998985290527
2018-01-12,944.0,3.214200019836426
2018-01-16,968.0,3.213200092315674
2018-01-17,968.75,3.2227001190185547
2018-01-18,973.0,3.2221999168395996
2018-01-19,977.25,3.2051000595092773
2018-01-22,984.25,3.194700002670288
2018-01-23,986.25,3.200700044631958
2018-01-24,992.25,3.2355000972747803
2018-01-25,992.25,3.1451001167297363
2018-01-26,985.5,3.146899938583374
2018-01-29,991.5,3.1510000228881836
2018-01-30,1000.25,3.153599977493286
2018-01-31,995.75,3.179500102996826
2018-02-01,985.0,3.1847000122070312
2018-02-02,978.75,3.1637001037597656
2018-02-05,969.75,3.215399980545044
2018-02-06,986.25,3.2611000537872314
2018-02-07,983.0,3.2334001064300537
2018-02-08,987.75,3.26990008354187
2018-02-09,983.0,3.284600019454956
2018-02-12,1001.75,3.290800094604492
2018-02-13,1011.75,3.2939999103546143
2018-02-14,1017.25,3.2941999435424805
2018-02-15,1024.25,3.216200113296509
2018-02-16,1021.5,3.2263998985290527
2018-02-20,1026.5,3.233099937438965
2018-02-21,1034.25,3.254300117492676
2018-02-22,1032.0,3.2676000595092773
2018-02-23,1036.25,3.248699903488159
2018-02-26,1034.25,3.2372000217437744
2018-02-27,1038.0,3.2225000858306885
2018-02-28,1045.0,3.248500108718872
2018-03-01,1057.5,3.244800090789795
2018-03-02,1060.75,3.25
2018-03-05,1066.75,3.2495999336242676
2018-03-06,1064.5,3.240999937057495
2018-03-07,1055.0,3.2079999446868896
2018-03-08,1053.75,3.2428998947143555
2018-03-09,1029.25,3.2660999298095703
2018-03-12,1033.25,3.2560999393463135
2018-03-13,1040.5,3.2602999210357666
2018-03-14,1028.5,3.258699893951416
2018-03-15,1040.75,3.258500099182129
2018-03-16,1049.5,3.282099962234497
2018-03-19,1022.5,3.280100107192993
2018-03-20,1028.25,3.28410005569458
2018-03-21,1029.75,3.3087000846862793
2018-03-22,1029.75,3.272700071334839
2018-03-23,1028.25,3.3141000270843506
2018-03-26,1025.5,3.314500093460083
2018-03-27,1019.5,3.31030011177063
2018-03-28,1018.0,3.3229000568389893
2018-03-29,1044.75,3.3192999362945557
2018-04-02,1035.5,3.302000045776367
